# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   37.09709710    0.03427147
   37.14714715    0.03481365
   37.19719720    0.03529594
   37.24724725    0.03572527
   37.29729730    0.03611365
   37.34734735    0.03647461
   37.39739740    0.03681938
   37.44744745    0.03715408
   37.49749750    0.03747874
   37.54754755    0.03778778
   37.59759760    0.03807202
   37.64764765    0.03832212
   37.69769770    0.03853302
   37.74774775    0.03870789
   37.79779780    0.03885914
   37.84784785    0.03900549
   37.89789790    0.03916655
   37.94794795    0.03935766
   37.99799800    0.03958727
   38.04804805    0.03985726
   38.09809810    0.04016517
   38.14814815    0.04050643
   38.19819820    0.04087529
   38.24824825    0.04126409
   38.29829830    0.04166257
   38.34834835    0.04205942
   38.39839840    0.04244620
   38.44844845    0.04282053
   38.49849850    0.04318572
   38.54854855    0.04354802
   38.59859860    0.04391445
   38.64864865    0.04429232
   38.69869870    0.04468889
   38.74874875    0.04511062
   38.79879880    0.04556229
   38.84884885    0.04604664
   38.89889890    0.04656471
   38.94894895    0.04711628
   38.99899900    0.04770013
   39.04904905    0.04831420
   39.09909910    0.04895579
   39.14914915    0.04962261
   39.19919920    0.05031453
   39.24924925    0.05103506
   39.29929930    0.05179136
   39.34934935    0.05259258
   39.39939940    0.05344756
   39.44944945    0.05436252
   39.49949950    0.05533899
   39.54954955    0.05637112
   39.59959960    0.05744247
   39.64964965    0.05852347
   39.69969970    0.05957157
   39.74974975    0.06053483
   39.79979980    0.06135839
   39.84984985    0.06199204
   39.89989990    0.06239807
   39.94994995    0.06255883
   40.00000000    0.06248256
