# Final state angular momentum:   1
# Broadening parameter (in eV):    0.800
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   20.53053053    0.03498649
   20.58058058    0.03505058
   20.63063063    0.03510426
   20.68068068    0.03514704
   20.73073073    0.03517851
   20.78078078    0.03519847
   20.83083083    0.03520694
   20.88088088    0.03520424
   20.93093093    0.03519106
   20.98098098    0.03516845
   21.03103103    0.03513787
   21.08108108    0.03510115
   21.13113113    0.03506047
   21.18118118    0.03501832
   21.23123123    0.03497736
   21.28128128    0.03494040
   21.33133133    0.03491024
   21.38138138    0.03488960
   21.43143143    0.03488100
   21.48148148    0.03488666
   21.53153153    0.03490840
   21.58158158    0.03494762
   21.63163163    0.03500516
   21.68168168    0.03508135
   21.73173173    0.03517590
   21.78178178    0.03528796
   21.83183183    0.03541607
   21.88188188    0.03555824
   21.93193193    0.03571197
   21.98198198    0.03587434
   22.03203203    0.03604211
   22.08208208    0.03621180
   22.13213213    0.03637985
   22.18218218    0.03654270
   22.23223223    0.03669696
   22.28228228    0.03683943
   22.33233233    0.03696729
   22.38238238    0.03707805
   22.43243243    0.03716963
   22.48248248    0.03724034
   22.53253253    0.03728886
   22.58258258    0.03731419
   22.63263263    0.03731562
   22.68268268    0.03729269
   22.73273273    0.03724511
   22.78278278    0.03717273
   22.83283283    0.03707554
   22.88288288    0.03695361
   22.93293293    0.03680715
   22.98298298    0.03663644
   23.03303303    0.03644190
   23.08308308    0.03622411
   23.13313313    0.03598381
   23.18318318    0.03572198
   23.23323323    0.03543978
   23.28328328    0.03513862
   23.33333333    0.03482014
   23.38338338    0.03448616
   23.43343343    0.03413867
   23.48348348    0.03377977
   23.53353353    0.03341164
   23.58358358    0.03303645
   23.63363363    0.03265630
   23.68368368    0.03227322
   23.73373373    0.03188909
   23.78378378    0.03150560
   23.83383383    0.03112427
   23.88388388    0.03074642
   23.93393393    0.03037317
   23.98398398    0.03000550
   24.03403403    0.02964421
   24.08408408    0.02928999
   24.13413413    0.02894343
   24.18418418    0.02860507
   24.23423423    0.02827539
   24.28428428    0.02795485
   24.33433433    0.02764388
   24.38438438    0.02734292
   24.43443443    0.02705238
   24.48448448    0.02677262
   24.53453453    0.02650399
   24.58458458    0.02624679
   24.63463463    0.02600124
   24.68468468    0.02576751
   24.73473473    0.02554564
   24.78478478    0.02533562
   24.83483483    0.02513731
   24.88488488    0.02495050
   24.93493493    0.02477483
   24.98498498    0.02460990
   25.03503504    0.02445518
   25.08508509    0.02431008
   25.13513514    0.02417395
   25.18518519    0.02404606
   25.23523524    0.02392567
   25.28528529    0.02381201
   25.33533534    0.02370430
   25.38538539    0.02360175
   25.43543544    0.02350359
   25.48548549    0.02340906
   25.53553554    0.02331741
   25.58558559    0.02322792
   25.63563564    0.02313987
   25.68568569    0.02305256
   25.73573574    0.02296531
   25.78578579    0.02287745
   25.83583584    0.02278830
   25.88588589    0.02269724
   25.93593594    0.02260363
   25.98598599    0.02250690
   26.03603604    0.02240652
   26.08608609    0.02230203
   26.13613614    0.02219304
   26.18618619    0.02207928
   26.23623624    0.02196061
   26.28628629    0.02183701
   26.33633634    0.02170863
   26.38638639    0.02157578
   26.43643644    0.02143889
   26.48648649    0.02129858
   26.53653654    0.02115557
   26.58658659    0.02101070
   26.63663664    0.02086488
   26.68668669    0.02071908
   26.73673674    0.02057428
   26.78678679    0.02043146
   26.83683684    0.02029155
   26.88688689    0.02015543
   26.93693694    0.02002389
   26.98698699    0.01989764
   27.03703704    0.01977727
   27.08708709    0.01966324
   27.13713714    0.01955593
   27.18718719    0.01945556
   27.23723724    0.01936226
   27.28728729    0.01927602
   27.33733734    0.01919673
   27.38738739    0.01912417
   27.43743744    0.01905801
   27.48748749    0.01899783
   27.53753754    0.01894315
   27.58758759    0.01889338
   27.63763764    0.01884790
   27.68768769    0.01880604
   27.73773774    0.01876711
   27.78778779    0.01873039
   27.83783784    0.01869522
   27.88788789    0.01866093
   27.93793794    0.01862694
   27.98798799    0.01859271
   28.03803804    0.01855782
   28.08808809    0.01852193
   28.13813814    0.01848480
   28.18818819    0.01844628
   28.23823824    0.01840633
   28.28828829    0.01836499
   28.33833834    0.01832235
   28.38838839    0.01827856
   28.43843844    0.01823380
   28.48848849    0.01818827
   28.53853854    0.01814215
   28.58858859    0.01809562
   28.63863864    0.01804884
   28.68868869    0.01800190
   28.73873874    0.01795490
   28.78878879    0.01790782
   28.83883884    0.01786066
   28.88888889    0.01781329
   28.93893894    0.01776556
   28.98898899    0.01771726
   29.03903904    0.01766812
   29.08908909    0.01761779
   29.13913914    0.01756594
   29.18918919    0.01751215
   29.23923924    0.01745603
   29.28928929    0.01739717
   29.33933934    0.01733519
   29.38938939    0.01726975
   29.43943944    0.01720054
   29.48948949    0.01712734
   29.53953954    0.01704999
   29.58958959    0.01696843
   29.63963964    0.01688269
   29.68968969    0.01679288
   29.73973974    0.01669923
