# Final state angular momentum:   1
# Broadening parameter (in eV):    0.200
# Absorbing atom type (xiabs):   2
# Energy (eV)   sigma
   29.73973974    0.04707870
   29.78978979    0.04744029
   29.83983984    0.04767794
   29.88988989    0.04779255
   29.93993994    0.04779824
   29.98998999    0.04772067
   30.04004004    0.04759386
   30.09009009    0.04745442
   30.14014014    0.04733445
   30.19019019    0.04725721
   30.24024024    0.04723713
   30.29029029    0.04728284
   30.34034034    0.04739922
   30.39039039    0.04758590
   30.44044044    0.04783290
   30.49049049    0.04811725
   30.54054054    0.04840456
   30.59059059    0.04865692
   30.64064064    0.04884403
   30.69069069    0.04895208
   30.74074074    0.04898564
   30.79079079    0.04896315
   30.84084084    0.04890959
   30.89089089    0.04885028
   30.94094094    0.04880759
   30.99099099    0.04880017
   31.04104104    0.04884351
   31.09109109    0.04895020
   31.14114114    0.04912888
   31.19119119    0.04938188
   31.24124124    0.04970259
   31.29129129    0.05007392
   31.34134134    0.05046938
   31.39139139    0.05085668
   31.44144144    0.05120230
   31.49149149    0.05147496
   31.54154154    0.05164848
   31.59159159    0.05170704
   31.64164164    0.05165350
   31.69169169    0.05151359
   31.74174174    0.05132901
   31.79179179    0.05114119
   31.84184184    0.05097585
   31.89189189    0.05083593
   31.94194194    0.05070448
   31.99199199    0.05055393
   32.04204204    0.05035647
   32.09209209    0.05009114
   32.14214214    0.04974691
   32.19219219    0.04932435
   32.24224224    0.04883772
   32.29229229    0.04831640
   32.34234234    0.04780250
   32.39239239    0.04734355
   32.44244244    0.04698325
   32.49249249    0.04675499
   32.54254254    0.04667956
   32.59259259    0.04676461
   32.64264264    0.04700268
   32.69269269    0.04736701
   32.74274274    0.04780696
   32.79279279    0.04824802
   32.84284284    0.04860198
   32.89289289    0.04878874
   32.94294294    0.04876099
   32.99299299    0.04851682
   33.04304304    0.04809332
   33.09309309    0.04754961
   33.14314314    0.04695170
   33.19319319    0.04636389
   33.24324324    0.04584395
   33.29329329    0.04543963
   33.34334334    0.04518597
   33.39339339    0.04510439
   33.44344344    0.04520344
   33.49349349    0.04548018
   33.54354354    0.04592158
   33.59359359    0.04650563
   33.64364364    0.04720238
   33.69369369    0.04797565
   33.74374374    0.04878577
   33.79379379    0.04959371
   33.84384384    0.05036588
   33.89389389    0.05107821
   33.94394394    0.05171773
   33.99399399    0.05228067
   34.04404404    0.05276815
   34.09409409    0.05318179
   34.14414414    0.05352019
   34.19419419    0.05377662
   34.24424424    0.05393850
   34.29429429    0.05398993
   34.34434434    0.05391720
   34.39439439    0.05371483
   34.44444444    0.05339043
   34.49449449    0.05296763
   34.54454454    0.05248679
   34.59459459    0.05200271
   34.64464464    0.05157847
   34.69469469    0.05127704
   34.74474474    0.05115331
   34.79479479    0.05124836
   34.84484484    0.05158582
   34.89489489    0.05216934
   34.94494494    0.05298059
   34.99499499    0.05397858
   35.04504505    0.05510145
   35.09509510    0.05627122
   35.14514515    0.05740089
   35.19519520    0.05840212
   35.24524525    0.05919378
   35.29529530    0.05971243
   35.34534535    0.05992526
   35.39539540    0.05984112
   35.44544545    0.05951278
   35.49549550    0.05902637
   35.54554555    0.05848183
   35.59559560    0.05797295
   35.64564565    0.05757370
   35.69569570    0.05733194
   35.74574575    0.05726836
   35.79579580    0.05737802
   35.84584585    0.05763330
   35.89589590    0.05798847
   35.94594595    0.05838624
   35.99599600    0.05876610
   36.04604605    0.05907356
   36.09609610    0.05926879
   36.14614615    0.05933324
   36.19619620    0.05927240
   36.24624625    0.05911300
   36.29629630    0.05889457
   36.34634635    0.05865855
   36.39639640    0.05843937
   36.44644645    0.05825998
   36.49649650    0.05813132
   36.54654655    0.05805333
   36.59659660    0.05801617
   36.64664665    0.05800217
   36.69669670    0.05798916
   36.74674675    0.05795576
   36.79679680    0.05788743
   36.84684685    0.05778138
   36.89689690    0.05764797
   36.94694695    0.05750724
   36.99699700    0.05738180
   37.04704705    0.05728913
   37.09709710    0.05723693
   37.14714715    0.05722298
   37.19719720    0.05723914
   37.24724725    0.05727706
   37.29729730    0.05733224
   37.34734735    0.05740434
   37.39739740    0.05749446
   37.44744745    0.05760228
   37.49749750    0.05772539
   37.54754755    0.05786108
   37.59759760    0.05800927
   37.64764765    0.05817449
   37.69769770    0.05836581
   37.74774775    0.05859438
   37.79779780    0.05886945
   37.84784785    0.05919449
   37.89789790    0.05956470
   37.94794795    0.05996651
   37.99799800    0.06037831
   38.04804805    0.06077159
   38.09809810    0.06111245
   38.14814815    0.06136433
   38.19819820    0.06149259
   38.24824825    0.06147068
   38.29829830    0.06128586
   38.34834835    0.06094247
   38.39839840    0.06046099
   38.44844845    0.05987286
   38.49849850    0.05921273
   38.54854855    0.05851104
   38.59859860    0.05778987
   38.64864865    0.05706356
   38.69869870    0.05634333
   38.74874875    0.05564322
   38.79879880    0.05498364
   38.84884885    0.05439015
   38.89889890    0.05388800
   38.94894895    0.05349529
   38.99899900    0.05321783
   39.04904905    0.05304771
   39.09909910    0.05296541
   39.14914915    0.05294408
   39.19919920    0.05295430
   39.24924925    0.05296864
   39.29929930    0.05296591
   39.34934935    0.05293446
   39.39939940    0.05287364
   39.44944945    0.05279260
   39.49949950    0.05270685
   39.54954955    0.05263405
   39.59959960    0.05259024
   39.64964965    0.05258726
   39.69969970    0.05263159
   39.74974975    0.05272483
   39.79979980    0.05286607
   39.84984985    0.05305555
   39.89989990    0.05329757
   39.94994995    0.05360060
   40.00000000    0.05397408
